id,timestamp,lp,v,gtt,gtn,ggn,ts,tp,t48,t1,t2,p48,p1,p2,pexh,tic,mf,decay_coeff_comp,decay_coeff_turbine,turbine_id
4686,2025-09-21 23:00:50,5.16,15.0,22037.45,1926.19,8342.73,178.33,178.33,720.84,288.0,640.5,2.09,1.0,11.21,1.03,26.28,0.52,0.97,0.98,1
4687,2025-09-21 23:01:00,6.15,18.0,30128.71,2303.06,8801.28,251.16,251.16,783.85,288.0,668.56,2.52,1.0,13.45,1.03,35.43,0.7,0.97,0.98,1
4688,2025-09-21 23:01:10,7.18,21.0,39916.25,2690.76,9078.22,338.72,338.72,856.52,288.0,700.14,3.03,1.0,15.94,1.04,47.35,0.94,0.97,0.98,1
4689,2025-09-21 23:01:20,8.22,24.0,54248.93,3108.61,9394.52,471.66,471.66,957.52,288.0,736.95,3.7,1.0,19.13,1.04,65.9,1.31,0.97,0.98,1
4690,2025-09-21 23:01:30,6.21,18.0,42071.43,2657.7,8561.72,362.98,362.98,858.21,288.0,691.82,3.1,1.0,16.02,1.04,59.73,1.07,0.97,0.98,1
4691,2025-09-21 23:01:40,4.18,12.0,26120.72,2078.91,7716.26,224.82,224.82,720.23,288.0,633.92,2.3,1.0,11.98,1.03,45.04,0.72,0.97,0.98,1
4692,2025-09-21 23:01:50,2.12,6.0,4659.91,1354.37,6820.94,30.0,30.0,554.64,288.0,567.65,1.26,1.0,6.85,1.02,18.99,0.2,0.97,0.98,1
4693,2025-09-21 23:02:00,3.13,9.0,8746.17,1428.41,7195.85,65.86,65.86,590.64,288.0,584.66,1.42,1.0,7.72,1.02,16.01,0.26,0.97,0.98,1
4694,2025-09-21 23:02:10,4.15,12.0,14909.41,1619.5,7764.67,116.46,116.46,655.62,288.0,610.92,1.71,1.0,9.27,1.02,18.75,0.37,0.97,0.98,1
4695,2025-09-21 23:02:20,5.16,15.0,22037.7,1926.2,8344.04,178.32,178.32,719.84,288.0,640.31,2.08,1.0,11.2,1.03,26.23,0.52,0.97,0.98,1
4696,2025-09-21 23:02:30,6.15,18.0,30128.76,2303.07,8802.1,251.18,251.18,782.79,288.0,668.37,2.52,1.0,13.44,1.03,35.36,0.7,0.97,0.98,1
4697,2025-09-21 23:02:40,7.18,21.0,39916.54,2690.78,9078.86,338.78,338.78,855.44,288.0,699.95,3.02,1.0,15.93,1.04,47.27,0.94,0.97,0.98,1
4698,2025-09-21 23:02:50,8.22,24.0,54249.55,3108.63,9395.11,471.72,471.72,956.52,288.0,736.78,3.7,1.0,19.11,1.04,65.84,1.3,0.97,0.98,1
4699,2025-09-21 23:03:00,6.21,18.0,41673.15,2660.01,8563.84,363.13,363.13,843.21,288.0,689.65,3.08,1.0,15.92,1.04,57.63,1.05,0.97,0.98,1
4700,2025-09-21 23:03:10,4.18,12.0,25693.92,2081.75,7719.42,225.03,225.03,704.23,288.0,631.63,2.29,1.0,11.87,1.03,42.66,0.7,0.97,0.98,1
4701,2025-09-21 23:03:20,2.12,6.0,4232.65,1357.21,6824.66,30.23,30.23,538.68,288.0,565.36,1.24,1.0,6.76,1.02,16.6,0.18,0.97,0.98,1
4702,2025-09-21 23:03:30,3.13,9.0,8718.03,1428.96,7198.52,65.96,65.96,588.74,288.0,584.37,1.42,1.0,7.71,1.02,15.66,0.25,0.97,0.98,1
4703,2025-09-21 23:03:40,4.15,12.0,14909.48,1619.5,7766.48,116.44,116.44,654.73,288.0,610.75,1.71,1.0,9.26,1.02,18.7,0.37,0.97,0.98,1
4704,2025-09-21 23:03:50,5.16,15.0,22037.98,1926.21,8345.35,178.32,178.32,718.84,288.0,640.11,2.08,1.0,11.19,1.03,26.17,0.52,0.97,0.98,1
4705,2025-09-21 23:04:00,6.15,18.0,30128.82,2303.08,8802.92,251.15,251.15,781.74,288.0,668.17,2.52,1.0,13.42,1.03,35.28,0.7,0.97,0.98,1
4706,2025-09-21 23:04:10,7.18,21.0,39916.82,2690.8,9079.51,338.73,338.73,854.37,288.0,699.76,3.02,1.0,15.91,1.04,47.18,0.93,0.97,0.98,1
4707,2025-09-21 23:04:20,8.22,24.0,54250.06,3108.64,9395.7,471.68,471.68,955.52,288.0,736.61,3.7,1.0,19.08,1.04,65.75,1.3,0.97,0.98,1
4708,2025-09-21 23:04:30,6.21,18.0,41484.33,2665.8,8568.52,363.44,363.44,832.6,288.0,688.4,3.07,1.0,15.86,1.04,53.97,1.04,0.97,0.98,1
4709,2025-09-21 23:04:40,4.18,12.0,25442.08,2089.11,7725.81,225.66,225.66,691.09,288.0,630.1,2.28,1.0,11.81,1.03,38.09,0.68,0.97,0.98,1
4710,2025-09-21 23:04:50,2.12,6.0,3980.38,1364.57,6831.61,30.82,30.82,525.56,288.0,563.84,1.23,1.0,6.7,1.02,12.04,0.16,0.97,0.98,1
4711,2025-09-21 23:05:00,3.13,9.0,8655.25,1430.54,7201.87,66.24,66.24,585.27,288.0,583.94,1.42,1.0,7.69,1.02,14.69,0.25,0.97,0.98,1
4712,2025-09-21 23:05:10,4.15,12.0,14909.65,1619.5,7768.28,116.46,116.46,653.83,288.0,610.59,1.71,1.0,9.25,1.02,18.66,0.37,0.97,0.98,1
4713,2025-09-21 23:05:20,5.16,15.0,22038.46,1926.22,8346.66,178.33,178.33,717.84,288.0,639.92,2.08,1.0,11.18,1.03,26.11,0.52,0.97,0.98,1
4714,2025-09-21 23:05:30,6.15,18.0,30129.15,2303.09,8803.75,251.16,251.16,780.69,288.0,667.98,2.52,1.0,13.41,1.03,35.21,0.7,0.97,0.98,1
4715,2025-09-21 23:05:40,7.18,21.0,39917.08,2690.82,9080.17,338.74,338.74,853.3,288.0,699.57,3.02,1.0,15.89,1.04,47.1,0.93,0.97,0.98,1
4716,2025-09-21 23:05:50,8.22,24.0,54250.05,3108.65,9396.28,471.69,471.69,954.52,288.0,736.45,3.69,1.0,19.06,1.04,65.65,1.3,0.97,0.98,1
4717,2025-09-21 23:06:00,6.21,18.0,41606.43,2674.67,8575.72,363.94,363.94,833.51,288.0,688.97,3.08,1.0,15.87,1.04,51.09,1.03,0.97,0.98,1
4718,2025-09-21 23:06:10,4.18,12.0,25570.18,2097.87,7733.65,226.12,226.12,692.36,288.0,630.7,2.28,1.0,11.82,1.03,35.33,0.68,0.97,0.98,1
4719,2025-09-21 23:06:20,2.12,6.0,4108.43,1373.32,6840.02,31.31,31.31,526.86,288.0,564.44,1.24,1.0,6.72,1.02,9.31,0.16,0.97,0.98,1
4720,2025-09-21 23:06:30,3.13,9.0,8661.43,1430.43,7204.15,66.22,66.22,584.71,288.0,583.81,1.42,1.0,7.68,1.02,14.77,0.25,0.97,0.98,1
4721,2025-09-21 23:06:40,4.15,12.0,14909.81,1619.51,7770.1,116.45,116.45,652.93,288.0,610.42,1.71,1.0,9.24,1.02,18.61,0.37,0.97,0.98,1
4722,2025-09-21 23:06:50,5.16,15.0,22039.06,1926.24,8347.98,178.33,178.33,716.84,288.0,639.74,2.08,1.0,11.17,1.03,26.05,0.52,0.97,0.98,1
4723,2025-09-21 23:07:00,6.15,18.0,30129.53,2303.11,8804.58,251.14,251.14,779.64,288.0,667.79,2.52,1.0,13.4,1.03,35.14,0.7,0.97,0.98,1
4724,2025-09-21 23:07:10,7.18,21.0,39917.37,2690.84,9080.83,338.73,338.73,852.22,288.0,699.39,3.02,1.0,15.87,1.04,47.01,0.93,0.97,0.98,1
4725,2025-09-21 23:07:20,8.22,24.0,54250.08,3108.65,9396.86,471.73,471.73,953.51,288.0,736.28,3.69,1.0,19.04,1.04,65.56,1.3,0.97,0.98,1
4726,2025-09-21 23:07:30,6.21,18.0,42033.03,2684.98,8584.27,364.62,364.62,845.22,288.0,691.24,3.1,1.0,15.95,1.04,50.61,1.05,0.97,0.98,1
4727,2025-09-21 23:07:40,4.18,12.0,25984.82,2108.87,7743.36,226.93,226.93,703.52,288.0,632.93,2.3,1.0,11.91,1.03,34.43,0.69,0.97,0.98,1
4728,2025-09-21 23:07:50,2.12,6.0,4522.9,1384.32,6850.3,32.05,32.05,538.04,288.0,566.67,1.26,1.0,6.81,1.02,8.43,0.18,0.97,0.98,1
4729,2025-09-21 23:08:00,3.13,9.0,8649.5,1431.12,7206.95,66.35,66.35,583.23,288.0,583.61,1.42,1.0,7.67,1.02,14.28,0.25,0.97,0.98,1
4730,2025-09-21 23:08:10,4.15,12.0,14909.93,1619.51,7771.91,116.46,116.46,652.04,288.0,610.26,1.71,1.0,9.23,1.02,18.57,0.37,0.97,0.98,1
4731,2025-09-21 23:08:20,5.16,15.0,22039.82,1926.27,8349.31,178.34,178.34,715.85,288.0,639.55,2.08,1.0,11.16,1.03,26.0,0.51,0.97,0.98,1
4732,2025-09-21 23:08:30,6.15,18.0,30130.1,2303.14,8805.42,251.17,251.17,778.6,288.0,667.6,2.52,1.0,13.38,1.03,35.07,0.69,0.97,0.98,1
4733,2025-09-21 23:08:40,7.18,21.0,39917.9,2690.87,9081.51,338.78,338.78,851.14,288.0,699.2,3.02,1.0,15.86,1.04,46.93,0.93,0.97,0.98,1
4734,2025-09-21 23:08:50,8.22,24.0,54250.65,3108.65,9397.46,471.71,471.71,952.51,288.0,736.12,3.69,1.0,19.02,1.04,65.46,1.3,0.97,0.98,1
4735,2025-09-21 23:09:00,6.21,18.0,42676.53,2687.13,8587.46,364.71,364.71,863.82,288.0,694.09,3.12,1.0,16.06,1.04,50.54,1.07,0.97,0.98,1
4736,2025-09-21 23:09:10,4.18,12.0,26620.05,2111.77,7747.72,227.13,227.13,721.64,288.0,635.76,2.32,1.0,12.02,1.03,33.95,0.71,0.97,0.98,1
4737,2025-09-21 23:09:20,2.12,6.0,5157.42,1387.22,6855.21,32.32,32.32,556.19,288.0,569.5,1.28,1.0,6.94,1.02,7.98,0.2,0.97,0.98,1
4738,2025-09-21 23:09:30,3.13,9.0,8641.32,1431.87,7209.76,66.48,66.48,581.84,288.0,583.43,1.42,1.0,7.66,1.02,13.81,0.24,0.97,0.98,1
4739,2025-09-21 23:09:40,4.15,12.0,14910.03,1619.51,7773.72,116.45,116.45,651.15,288.0,610.1,1.71,1.0,9.22,1.02,18.53,0.37,0.97,0.98,1
4740,2025-09-21 23:09:50,5.16,15.0,22040.88,1926.3,8350.65,178.33,178.33,714.86,288.0,639.36,2.08,1.0,11.15,1.03,25.94,0.51,0.97,0.98,1
4741,2025-09-21 23:10:00,6.15,18.0,30130.94,2303.17,8806.27,251.17,251.17,777.56,288.0,667.41,2.52,1.0,13.37,1.03,35.0,0.69,0.97,0.98,1
4742,2025-09-21 23:10:10,7.18,21.0,39918.76,2690.9,9082.19,338.77,338.77,850.08,288.0,699.01,3.02,1.0,15.84,1.04,46.84,0.93,0.97,0.98,1
4743,2025-09-21 23:10:20,8.22,24.0,54250.57,3108.66,9398.04,471.69,471.69,951.51,288.0,735.95,3.69,1.0,19.0,1.04,65.36,1.29,0.97,0.98,1
4744,2025-09-21 23:10:30,6.21,18.0,43566.3,2675.41,8581.67,364.0,364.0,889.51,288.0,697.06,3.14,1.0,16.19,1.04,51.42,1.1,0.97,0.98,1
4745,2025-09-21 23:10:40,4.18,12.0,27509.93,2100.57,7742.98,226.53,226.53,747.22,288.0,638.75,2.35,1.0,12.16,1.03,34.57,0.74,0.97,0.98,1
4746,2025-09-21 23:10:50,2.12,6.0,6047.3,1376.02,6851.05,31.73,31.73,581.81,288.0,572.49,1.31,1.0,7.08,1.02,8.62,0.23,0.97,0.98,1
4747,2025-09-21 23:11:00,3.13,9.0,8641.5,1432.4,7212.45,66.58,66.58,580.81,288.0,583.28,1.42,1.0,7.66,1.02,13.49,0.24,0.97,0.98,1
4748,2025-09-21 23:11:10,4.15,12.0,14910.13,1619.51,7775.52,116.46,116.46,650.26,288.0,609.93,1.71,1.0,9.21,1.02,18.48,0.37,0.97,0.98,1
4749,2025-09-21 23:11:20,5.16,15.0,22042.48,1926.34,8352.01,178.37,178.37,713.88,288.0,639.18,2.08,1.0,11.13,1.03,25.88,0.51,0.97,0.98,1
4750,2025-09-21 23:11:30,6.15,18.0,30132.41,2303.21,8807.14,251.21,251.21,776.53,288.0,667.22,2.52,1.0,13.36,1.03,34.93,0.69,0.97,0.98,1
4751,2025-09-21 23:11:40,7.18,21.0,39920.14,2690.94,9082.9,338.8,338.8,849.01,288.0,698.83,3.02,1.0,15.82,1.04,46.76,0.93,0.97,0.98,1
4752,2025-09-21 23:11:50,8.22,24.0,54250.83,3108.66,9398.63,471.79,471.79,950.52,288.0,735.79,3.69,1.0,18.97,1.04,65.27,1.29,0.97,0.98,1
4753,2025-09-21 23:12:00,6.21,18.0,43300.0,2659.22,8572.35,363.18,363.18,886.16,288.0,695.66,3.13,1.0,16.11,1.04,59.57,1.1,0.97,0.98,1
4754,2025-09-21 23:12:10,4.18,12.0,27243.96,2084.89,7734.7,225.8,225.8,743.77,288.0,637.36,2.33,1.0,12.08,1.03,42.56,0.74,0.97,0.98,1
4755,2025-09-21 23:12:20,2.12,6.0,5780.95,1360.34,6843.34,30.9,30.9,578.38,288.0,571.1,1.29,1.0,7.01,1.02,16.63,0.23,0.97,0.98,1
4756,2025-09-21 23:12:30,3.13,9.0,8641.89,1432.91,7215.15,66.67,66.67,579.8,288.0,583.14,1.42,1.0,7.65,1.02,13.27,0.24,0.97,0.98,1
4757,2025-09-21 23:12:40,4.15,12.0,14910.25,1619.51,7777.34,116.46,116.46,649.38,288.0,609.77,1.71,1.0,9.2,1.02,18.44,0.37,0.97,0.98,1
4758,2025-09-21 23:12:50,5.16,15.0,22045.56,1926.41,8353.42,178.4,178.4,712.91,288.0,639.0,2.08,1.0,11.12,1.03,25.83,0.51,0.97,0.98,1
4759,2025-09-21 23:13:00,6.15,18.0,30135.28,2303.28,8808.06,251.22,251.22,775.51,288.0,667.03,2.52,1.0,13.34,1.03,34.87,0.69,0.97,0.98,1
4760,2025-09-21 23:13:10,7.18,21.0,39923.0,2691.02,9083.66,338.78,338.78,847.96,288.0,698.65,3.02,1.0,15.81,1.04,46.68,0.92,0.97,0.98,1
4761,2025-09-21 23:13:20,8.22,24.0,54251.02,3108.66,9399.21,471.72,471.72,949.52,288.0,735.63,3.69,1.0,18.95,1.04,65.17,1.29,0.97,0.98,1
4762,2025-09-21 23:13:30,6.21,18.0,42654.65,2654.35,8569.88,362.86,362.86,869.1,288.0,693.04,3.11,1.0,15.98,1.04,61.08,1.08,0.97,0.98,1
4763,2025-09-21 23:13:40,4.18,12.0,26604.88,2080.93,7733.52,225.67,225.67,726.62,288.0,634.79,2.31,1.0,11.96,1.03,43.6,0.72,0.97,0.98,1
4764,2025-09-21 23:13:50,2.12,6.0,5141.58,1356.38,6842.73,30.8,30.8,561.25,288.0,568.53,1.27,1.0,6.89,1.02,17.7,0.21,0.97,0.98,1
4765,2025-09-21 23:14:00,3.13,9.0,8648.26,1433.82,7218.09,66.83,66.83,578.78,288.0,583.03,1.42,1.0,7.64,1.02,12.74,0.24,0.97,0.98,1
4766,2025-09-21 23:14:10,4.15,12.0,14910.4,1619.51,7779.15,116.45,116.45,648.49,288.0,609.61,1.71,1.0,9.19,1.02,18.39,0.36,0.97,0.98,1
4767,2025-09-21 23:14:20,5.16,15.0,22047.66,1926.43,8354.75,178.41,178.41,711.95,288.0,638.81,2.08,1.0,11.11,1.03,25.78,0.51,0.97,0.98,1
4768,2025-09-21 23:14:30,6.15,18.0,30137.23,2303.3,8808.9,251.24,251.24,774.5,288.0,666.85,2.52,1.0,13.33,1.03,34.8,0.69,0.97,0.98,1
4769,2025-09-21 23:14:40,7.18,21.0,39924.88,2691.04,9084.33,338.82,338.82,846.92,288.0,698.47,3.02,1.0,15.79,1.04,46.6,0.92,0.97,0.98,1
4770,2025-09-21 23:14:50,8.22,24.0,54251.33,3108.67,9399.8,471.78,471.78,948.54,288.0,735.47,3.69,1.0,18.93,1.04,65.08,1.29,0.97,0.98,1
4771,2025-09-21 23:15:00,6.21,18.0,41750.03,2655.35,8570.66,362.95,362.95,840.61,288.0,688.81,3.08,1.0,15.79,1.04,59.03,1.05,0.97,0.98,1
4772,2025-09-21 23:15:10,4.18,12.0,25709.54,2082.35,7735.26,225.84,225.84,698.36,288.0,630.61,2.28,1.0,11.78,1.03,41.22,0.69,0.97,0.98,1
4773,2025-09-21 23:15:20,2.12,6.0,4245.86,1357.79,6845.05,30.92,30.92,533.02,288.0,564.36,1.24,1.0,6.71,1.02,15.35,0.18,0.97,0.98,1
4774,2025-09-21 23:15:30,3.13,9.0,8657.62,1434.24,7220.7,66.92,66.92,578.11,288.0,582.92,1.42,1.0,7.64,1.02,12.36,0.24,0.97,0.98,1
4775,2025-09-21 23:15:40,4.15,12.0,14910.49,1619.51,7780.96,116.46,116.46,647.61,288.0,609.44,1.71,1.0,9.19,1.02,18.35,0.36,0.97,0.98,1
4776,2025-09-21 23:15:50,5.16,15.0,22047.86,1926.43,8356.05,178.42,178.42,710.97,288.0,638.62,2.08,1.0,11.1,1.03,25.72,0.51,0.97,0.98,1
4777,2025-09-21 23:16:00,6.15,18.0,30137.24,2303.3,8809.71,251.26,251.26,773.47,288.0,666.66,2.52,1.0,13.31,1.03,34.73,0.69,0.97,0.98,1
4778,2025-09-21 23:16:10,7.18,21.0,39924.87,2691.03,9084.98,338.83,338.83,845.86,288.0,698.29,3.02,1.0,15.77,1.04,46.51,0.92,0.97,0.98,1
4779,2025-09-21 23:16:20,8.22,24.0,54251.47,3108.67,9400.38,471.68,471.68,947.55,288.0,735.31,3.69,1.0,18.91,1.04,64.98,1.29,0.97,0.98,1
4780,2025-09-21 23:16:30,6.21,18.0,41387.28,2664.94,8577.58,363.37,363.37,822.16,288.0,686.57,3.06,1.0,15.69,1.04,53.05,1.02,0.97,0.99,1
4781,2025-09-21 23:16:40,4.18,12.0,25385.04,2093.52,7743.91,226.55,226.55,680.5,288.0,628.57,2.27,1.0,11.69,1.03,34.47,0.66,0.97,0.99,1
4782,2025-09-21 23:16:50,2.12,6.0,3921.1,1368.97,6854.28,31.74,31.74,515.19,288.0,562.32,1.23,1.0,6.63,1.02,8.62,0.15,0.97,0.99,1
4783,2025-09-21 23:17:00,3.13,9.0,8695.95,1435.83,7224.09,67.21,67.21,577.79,288.0,582.97,1.42,1.0,7.64,1.02,11.53,0.24,0.97,0.99,1
4784,2025-09-21 23:17:10,4.15,12.0,14910.64,1619.51,7782.78,116.46,116.46,646.73,288.0,609.28,1.71,1.0,9.18,1.02,18.31,0.36,0.97,0.99,1
4785,2025-09-21 23:17:20,5.16,15.0,22048.08,1926.42,8357.36,178.41,178.41,709.99,288.0,638.44,2.08,1.0,11.09,1.03,25.66,0.51,0.97,0.99,1
4786,2025-09-21 23:17:30,6.15,18.0,30137.28,2303.29,8810.52,251.25,251.25,772.44,288.0,666.47,2.52,1.0,13.3,1.03,34.66,0.69,0.97,0.99,1
4787,2025-09-21 23:17:40,7.18,21.0,39924.81,2691.03,9085.63,338.82,338.82,844.81,288.0,698.1,3.02,1.0,15.76,1.04,46.43,0.92,0.97,0.99,1
4788,2025-09-21 23:17:50,8.22,24.0,54251.47,3108.67,9400.96,471.8,471.8,946.57,288.0,735.15,3.69,1.0,18.89,1.04,64.89,1.28,0.97,0.99,1
4789,2025-09-21 23:18:00,6.21,18.0,41551.9,2673.53,8584.72,363.97,363.97,824.69,288.0,687.42,3.07,1.0,15.71,1.04,50.13,1.02,0.97,0.99,1
4790,2025-09-21 23:18:10,4.18,12.0,25559.36,2102.37,7751.92,227.2,227.2,683.33,288.0,629.49,2.28,1.0,11.72,1.03,31.54,0.66,0.97,0.99,1
4791,2025-09-21 23:18:20,2.12,6.0,4095.3,1377.82,6862.87,32.28,32.28,518.05,288.0,563.24,1.24,1.0,6.67,1.02,5.72,0.15,0.97,0.99,1
4792,2025-09-21 23:18:30,3.13,9.0,8705.69,1436.08,7226.61,67.27,67.27,577.18,288.0,582.88,1.42,1.0,7.63,1.02,11.46,0.24,0.97,0.99,1
4793,2025-09-21 23:18:40,4.15,12.0,14910.73,1619.51,7784.59,116.47,116.47,645.85,288.0,609.12,1.71,1.0,9.17,1.02,18.26,0.36,0.97,0.99,1
4794,2025-09-21 23:18:50,5.16,15.0,22048.23,1926.42,8358.66,178.43,178.43,709.02,288.0,638.25,2.08,1.0,11.08,1.03,25.61,0.51,0.97,0.99,1
4795,2025-09-21 23:19:00,6.15,18.0,30137.26,2303.29,8811.33,251.22,251.22,771.42,288.0,666.28,2.52,1.0,13.29,1.03,34.59,0.69,0.97,0.99,1
4796,2025-09-21 23:19:10,7.18,21.0,39924.73,2691.02,9086.28,338.84,338.84,843.76,288.0,697.92,3.02,1.0,15.74,1.04,46.35,0.92,0.97,0.99,1
4797,2025-09-21 23:19:20,8.22,24.0,54251.72,3108.67,9401.55,471.72,471.72,945.59,288.0,734.99,3.69,1.0,18.87,1.04,64.79,1.28,0.97,0.99,1
4798,2025-09-21 23:19:30,6.21,18.0,41772.3,2680.59,8590.88,364.34,364.34,830.29,288.0,688.59,3.08,1.0,15.75,1.04,50.06,1.03,0.97,0.99,1
4799,2025-09-21 23:19:40,4.18,12.0,25780.18,2109.42,7758.79,227.53,227.53,689.06,288.0,630.66,2.29,1.0,11.76,1.03,31.49,0.67,0.97,0.99,1
4800,2025-09-21 23:19:50,2.12,6.0,4315.68,1384.87,6870.31,32.69,32.69,523.8,288.0,564.41,1.25,1.0,6.72,1.02,5.69,0.16,0.97,0.99,1
4801,2025-09-21 23:20:00,3.13,9.0,8706.12,1436.08,7228.97,67.26,67.26,576.41,288.0,582.74,1.42,1.0,7.63,1.02,11.42,0.24,0.97,0.99,1
4802,2025-09-21 23:20:10,4.15,12.0,14910.82,1619.51,7786.41,116.46,116.46,644.98,288.0,608.96,1.71,1.0,9.16,1.02,18.22,0.36,0.97,0.99,1
4803,2025-09-21 23:20:20,5.16,15.0,22048.45,1926.42,8359.97,178.41,178.41,708.04,288.0,638.06,2.08,1.0,11.07,1.03,25.55,0.51,0.97,0.99,1
4804,2025-09-21 23:20:30,6.15,18.0,30137.32,2303.29,8812.14,251.25,251.25,770.39,288.0,666.09,2.52,1.0,13.27,1.03,34.52,0.68,0.97,0.99,1
4805,2025-09-21 23:20:40,7.18,21.0,39924.72,2691.02,9086.93,338.81,338.81,842.71,288.0,697.73,3.02,1.0,15.72,1.04,46.26,0.92,0.97,0.99,1
4806,2025-09-21 23:20:50,8.22,24.0,54251.77,3108.67,9402.13,471.76,471.76,944.61,288.0,734.83,3.69,1.0,18.85,1.04,64.7,1.28,0.97,0.99,1
4807,2025-09-21 23:21:00,6.21,18.0,42036.1,2685.64,8595.78,364.66,364.66,837.33,288.0,689.87,3.09,1.0,15.79,1.04,50.0,1.03,0.97,0.99,1
4808,2025-09-21 23:21:10,4.18,12.0,26107.15,2115.89,7765.32,228.16,228.16,697.66,288.0,632.26,2.3,1.0,11.82,1.03,30.71,0.68,0.97,0.99,1
4809,2025-09-21 23:21:20,2.12,6.0,4642.52,1391.34,6877.41,33.26,33.26,532.42,288.0,566.01,1.26,1.0,6.78,1.02,4.93,0.17,0.97,0.99,1
4810,2025-09-21 23:21:30,3.13,9.0,8768.95,1437.5,7232.22,67.52,67.52,577.06,288.0,582.9,1.42,1.0,7.63,1.02,10.64,0.24,0.97,0.99,1
4811,2025-09-21 23:21:40,4.15,12.0,14910.61,1619.52,7788.2,116.45,116.45,644.1,288.0,608.8,1.71,1.0,9.15,1.02,18.18,0.36,0.97,0.99,1
4812,2025-09-21 23:21:50,5.16,15.0,22048.27,1926.41,8361.25,178.4,178.4,707.07,288.0,637.88,2.08,1.0,11.06,1.03,25.49,0.5,0.97,0.99,1
4813,2025-09-21 23:22:00,6.15,18.0,30137.35,2303.28,8812.96,251.2,251.2,769.38,288.0,665.9,2.52,1.0,13.26,1.03,34.45,0.68,0.97,0.99,1
4814,2025-09-21 23:22:10,7.18,21.0,39924.62,2691.01,9087.58,338.77,338.77,841.66,288.0,697.55,3.02,1.0,15.7,1.04,46.18,0.91,0.97,0.99,1
4815,2025-09-21 23:22:20,8.22,24.0,54251.89,3108.67,9402.71,471.64,471.64,943.64,288.0,734.68,3.68,1.0,18.82,1.04,64.61,1.28,0.97,0.99,1
4816,2025-09-21 23:22:30,6.21,18.0,42216.72,2687.33,8598.3,364.68,364.68,841.91,288.0,690.63,3.1,1.0,15.81,1.04,49.93,1.04,0.97,0.99,1
4817,2025-09-21 23:22:40,4.18,12.0,26276.5,2117.32,7768.35,228.13,228.13,702.06,288.0,632.97,2.31,1.0,11.84,1.03,30.8,0.68,0.97,0.99,1
4818,2025-09-21 23:22:50,2.12,6.0,4811.59,1392.77,6881.03,33.31,33.31,536.84,288.0,566.72,1.27,1.0,6.81,1.02,5.05,0.17,0.97,0.99,1
4819,2025-09-21 23:23:00,3.13,9.0,8758.14,1437.24,7234.43,67.47,67.47,575.98,288.0,582.69,1.42,1.0,7.62,1.02,10.75,0.24,0.97,0.99,1
4820,2025-09-21 23:23:10,4.15,12.0,14911.13,1619.52,7790.05,116.46,116.46,643.23,288.0,608.64,1.71,1.0,9.14,1.02,18.13,0.36,0.97,0.99,1
4821,2025-09-21 23:23:20,5.16,15.0,22048.9,1926.41,8362.59,178.43,178.43,706.11,288.0,637.69,2.08,1.0,11.04,1.03,25.44,0.5,0.97,0.99,1
4822,2025-09-21 23:23:30,6.15,18.0,30137.41,2303.28,8813.77,251.24,251.24,768.36,288.0,665.71,2.52,1.0,13.24,1.03,34.38,0.68,0.97,0.99,1
4823,2025-09-21 23:23:40,7.18,21.0,39924.62,2691.01,9088.23,338.81,338.81,840.62,288.0,697.37,3.02,1.0,15.69,1.04,46.1,0.91,0.97,0.99,1
4824,2025-09-21 23:23:50,8.22,24.0,54251.87,3108.67,9403.28,471.76,471.76,942.67,288.0,734.52,3.68,1.0,18.8,1.04,64.51,1.28,0.97,0.99,1
4825,2025-09-21 23:24:00,6.21,18.0,42536.59,2687.9,8600.16,364.82,364.82,850.54,288.0,691.99,3.11,1.0,15.86,1.04,49.86,1.05,0.97,0.99,1
4826,2025-09-21 23:24:10,4.18,12.0,26645.43,2118.85,7771.53,228.46,228.46,712.04,288.0,634.54,2.32,1.0,11.9,1.03,30.21,0.7,0.97,0.99,1
4827,2025-09-21 23:24:20,2.12,6.0,5180.45,1394.3,6884.79,33.53,33.53,546.85,288.0,568.28,1.28,1.0,6.88,1.02,4.48,0.19,0.97,0.99,1
4828,2025-09-21 23:24:30,3.13,9.0,8807.23,1438.2,7237.4,67.65,67.65,576.44,288.0,582.74,1.42,1.0,7.62,1.02,10.17,0.24,0.97,0.99,1
4829,2025-09-21 23:24:40,4.15,12.0,14911.23,1619.52,7791.87,116.47,116.47,642.36,288.0,608.48,1.71,1.0,9.13,1.02,18.09,0.36,0.97,0.99,1
4830,2025-09-21 23:24:50,5.16,15.0,22049.06,1926.4,8363.9,178.43,178.43,705.14,288.0,637.51,2.08,1.0,11.03,1.03,25.38,0.5,0.97,0.99,1
4831,2025-09-21 23:25:00,6.15,18.0,30137.42,2303.27,8814.58,251.25,251.25,767.35,288.0,665.52,2.52,1.0,13.23,1.03,34.32,0.68,0.97,0.99,1
4832,2025-09-21 23:25:10,7.18,21.0,39924.57,2691.0,9088.87,338.85,338.85,839.58,288.0,697.19,3.02,1.0,15.67,1.04,46.02,0.91,0.97,0.99,1
4833,2025-09-21 23:25:20,8.22,24.0,54251.64,3108.67,9403.86,471.72,471.72,941.7,288.0,734.36,3.68,1.0,18.78,1.04,64.42,1.28,0.97,0.99,1
4834,2025-09-21 23:25:30,6.21,18.0,42813.68,2686.8,8600.86,364.72,364.72,857.83,288.0,692.95,3.12,1.0,15.89,1.04,49.8,1.06,0.97,0.99,1
